Latitude_Degrees,Longitude_Degrees,ClimSST,Temperature_Mean,Depth_m,Windspeed,SSTA,Distance_to_Plastic_km,Nearest_Plastic_Weight_kg,Is_Heavily_Polluted,Distance_to_Oil_Spill_km,Nearest_Oil_Spill_Gallons,Percent_Bleaching
4.1189,118.6342,301.08,301.88,5,2,-1.21,41.17208877,116.01,0,633.4356024,3450,0
4.1216,118.6365,300.88,301.88,5,1,1.32,40.89283527,116.01,0,633.8017243,3450,0
4.1216,118.6365,300.88,301.88,5,1,1.32,40.89283527,116.01,0,633.8017243,3450,0
4.1216,118.6365,301.07,301.87,5,3,0.58,40.89283527,116.01,0,633.8017243,3450,0
4.1216,118.6365,301.07,301.87,5,3,0.58,40.89283527,116.01,0,633.8017243,3450,0
4.1523,118.2575,301.47,302.07,13,2,0.61,82.79390864,116.01,0,624.9113336,3450,0
4.1523,118.2575,301.47,302.07,13,2,0.61,82.79390864,116.01,0,624.9113336,3450,0
4.155,118.8987,301.06,301.75,8,2,0.1,11.69127985,116.01,0,647.1779758,3450,0
4.155,118.8987,301.06,301.75,8,2,0.1,11.69127985,116.01,0,647.1779758,3450,0
4.1621,118.8722,301.06,301.75,8,2,0.1,14.67386707,116.01,0,646.8670248,3450,0
4.1621,118.8722,301.06,301.75,8,2,0.1,14.67386707,116.01,0,646.8670248,3450,0
4.1635,118.2752,301.47,302.07,12,2,0.61,80.84223509,116.01,0,626.6221877,3450,0
4.1635,118.2752,301.47,302.07,12,2,0.61,80.84223509,116.01,0,626.6221877,3450,0
4.1919,118.9007,301.16,301.84,8,2,0,12.33146423,116.01,0,651.0884623,3450,0
4.1919,118.9007,301.16,301.84,8,2,0,12.33146423,116.01,0,651.0884623,3450,0
4.2106,118.6786,301.88,301.77,5,2,0.54,36.69527098,116.01,0,644.6736146,3450,0
4.2106,118.6786,301.88,301.77,5,2,0.54,36.69527098,116.01,0,644.6736146,3450,0
4.2257,118.6855,301.88,301.77,5,2,0.54,36.2899128,116.01,0,646.5097089,3450,0
4.2257,118.6855,301.88,301.77,5,2,0.54,36.2899128,116.01,0,646.5097089,3450,0
4.2263,118.685,300.75,301.77,7,3,1,36.35919066,116.01,0,646.5549745,3450,0
4.2263,118.685,300.75,301.77,7,3,1,36.35919066,116.01,0,646.5549745,3450,0
4.2268,118.6844,301.92,301.77,4,1,0.35,36.43675833,116.01,0,646.5861476,3450,0
4.2268,118.6844,301.92,301.77,4,1,0.35,36.43675833,116.01,0,646.5861476,3450,0
4.2314,118.6336,302.25,301.82,9,2,0.51,42.04341259,116.01,0,645.2777038,3450,0
4.2314,118.6336,302.25,301.82,9,2,0.51,42.04341259,116.01,0,645.2777038,3450,0
4.2341,118.6376,300.81,301.82,7,3,1.06,41.67557989,116.01,0,645.7022061,3450,0
4.2341,118.6376,300.81,301.82,7,3,1.06,41.67557989,116.01,0,645.7022061,3450,0
4.2341,118.6376,302.25,301.82,7,2,0.51,41.67557989,116.01,0,645.7022061,3450,0
4.2341,118.6376,302.25,301.82,7,2,0.51,41.67557989,116.01,0,645.7022061,3450,0
4.237,118.6274,302.25,301.82,8,2,0.51,42.85005356,116.01,0,645.6533241,3450,0
4.237,118.6274,302.25,301.82,8,2,0.51,42.85005356,116.01,0,645.6533241,3450,0
4.237,118.6274,300.81,301.82,8.5,3,1.06,42.85005356,116.01,0,645.6533241,3450,0
4.237,118.6274,300.81,301.82,8.5,3,1.06,42.85005356,116.01,0,645.6533241,3450,0
4.2455,118.387,301.35,302.03,8.5,2,0.6,69.23047188,116.01,0,638.7222125,3450,0
4.2455,118.387,301.35,302.03,8.5,2,0.6,69.23047188,116.01,0,638.7222125,3450,0
4.2468,118.6272,302.25,301.82,8,2,0.51,43.12767041,116.01,0,646.681427,3450,0
4.2468,118.6272,302.25,301.82,8,2,0.51,43.12767041,116.01,0,646.681427,3450,0
4.2468,118.6272,300.81,301.82,8.6,3,1.06,43.12767041,116.01,0,646.681427,3450,0
4.2468,118.6272,300.81,301.82,8.6,3,1.06,43.12767041,116.01,0,646.681427,3450,0
4.249,118.6321,301.98,301.82,5,2,-0.68,42.6631327,116.01,0,647.0837548,3450,0
4.249,118.6321,301.98,301.82,5,2,-0.68,42.6631327,116.01,0,647.0837548,3450,0
4.249,118.6321,301.99,301.83,9,2,-0.68,42.6631327,116.01,0,647.0837548,3450,0
4.249,118.6321,301.99,301.83,9,2,-0.68,42.6631327,116.01,0,647.0837548,3450,0
4.249,118.6321,300.82,301.82,5,1,0.57,42.6631327,116.01,0,647.0837548,3450,0
4.249,118.6321,300.82,301.82,5,1,0.57,42.6631327,116.01,0,647.0837548,3450,0
4.2498,118.6305,302.45,301.81,8,2,0.08,42.8574052,116.01,0,647.1127064,3450,0
4.2498,118.6305,302.45,301.81,8,2,0.08,42.8574052,116.01,0,647.1127064,3450,0
4.2498,118.6305,301.99,301.8,9,2,-0.68,42.8574052,116.01,0,647.1127064,3450,0
4.2498,118.6305,301.99,301.8,9,2,-0.68,42.8574052,116.01,0,647.1127064,3450,0
4.2498,118.6305,301.99,301.8,5,2,-0.68,42.8574052,116.01,0,647.1127064,3450,0
4.2498,118.6305,301.99,301.8,5,2,-0.68,42.8574052,116.01,0,647.1127064,3450,0
4.2671,113.8009,301.48,302.57,8,2,0.15,101.2004255,162.05,0,701.6058675,3450,0
4.2671,113.8009,301.48,302.57,8,2,0.15,101.2004255,162.05,0,701.6058675,3450,0
4.2736,113.8144,300.93,302.57,8,4,2.2,99.65654712,162.05,0,701.5273927,3450,0
4.2736,113.8144,300.93,302.57,8,4,2.2,99.65654712,162.05,0,701.5273927,3450,0
4.2744,113.815,302.41,302.57,10,2,-1.32,99.58424872,162.05,0,701.5739882,3450,0
4.2744,113.815,302.41,302.57,10,2,-1.32,99.58424872,162.05,0,701.5739882,3450,0
4.2744,113.815,303.45,302.57,10,2,0.93,99.58424872,162.05,0,701.5739882,3450,0
4.2744,113.815,303.45,302.57,10,2,0.93,99.58424872,162.05,0,701.5739882,3450,0
4.2769,113.8153,303.65,302.57,11,2,0.75,99.53307188,162.05,0,701.8027109,3450,0
4.2769,113.8153,303.65,302.57,11,2,0.75,99.53307188,162.05,0,701.8027109,3450,0
4.2922,113.8256,303.27,302.55,12,2,0.8,98.29901199,162.05,0,702.7587295,3450,0
4.2922,113.8256,303.27,302.55,12,2,0.8,98.29901199,162.05,0,702.7587295,3450,0
4.2922,113.8256,303.07,302.55,12,2,0.77,98.29901199,162.05,0,702.7587295,3450,0
4.2922,113.8256,303.07,302.55,12,2,0.77,98.29901199,162.05,0,702.7587295,3450,0
4.2982,113.8305,303.35,302.55,10,1,0.43,97.72717739,162.05,0,703.089846,3450,0
4.2982,113.8305,303.35,302.55,10,1,0.43,97.72717739,162.05,0,703.089846,3450,0
4.3086,118.8664,301.81,301.77,5,2,0.37,23.24247498,116.01,0,661.9013339,3450,0
4.3086,118.8664,301.81,301.77,5,2,0.37,23.24247498,116.01,0,661.9013339,3450,0
4.3124,118.8761,301.81,301.77,5,2,0.37,22.8806479,116.01,0,662.6700778,3450,0
4.3124,118.8761,301.81,301.77,5,2,0.37,22.8806479,116.01,0,662.6700778,3450,0
4.3433,113.8992,303.17,302.6,5,2,0.67,90.03747695,162.05,0,703.9724911,3450,0
4.3433,113.8992,303.17,302.6,5,2,0.67,90.03747695,162.05,0,703.9724911,3450,0
4.4771,118.9452,301.9,301.76,6.5,1,-0.59,36.84692499,116.01,0,682.5046774,3450,0
4.4771,118.9452,301.9,301.76,6.5,1,-0.59,36.84692499,116.01,0,682.5046774,3450,0
4.4771,118.9452,301.84,301.76,7,2,0.22,36.84692499,116.01,0,682.5046774,3450,0
4.4771,118.9452,301.84,301.76,7,2,0.22,36.84692499,116.01,0,682.5046774,3450,0
4.558,118.9244,301.86,301.76,5,2,-0.14,46.11369885,116.01,0,690.155862,3450,0
4.558,118.9244,301.86,301.76,5,2,-0.14,46.11369885,116.01,0,690.155862,3450,0
4.5593,118.9244,301.91,301.76,7,1,-0.54,46.25558415,116.01,0,690.2917623,3450,0
4.5593,118.9244,301.91,301.76,7,1,-0.54,46.25558415,116.01,0,690.2917623,3450,0
4.568,118.7583,301.93,301.87,10,2,-0.24,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,301.93,301.87,10,2,-0.24,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.51,301.87,5,2,-0.93,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.51,301.87,5,2,-0.93,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,301.93,301.87,5,2,-0.24,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,301.93,301.87,5,2,-0.24,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.49,301.86,10,3,1.49,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.49,301.86,10,3,1.49,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.49,301.86,5,3,1.49,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.49,301.86,5,3,1.49,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.4,301.86,10,2,0.35,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.4,301.86,10,2,0.35,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.4,301.86,5,2,0.35,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.4,301.86,5,2,0.35,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,301.97,301.86,5,1,-0.61,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,301.97,301.86,5,1,-0.61,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.49,301.86,10,2,0.78,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.49,301.86,10,2,0.78,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.49,301.86,5,2,0.78,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.49,301.86,5,2,0.78,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.51,301.87,10,2,-0.93,53.78420893,116.01,0,685.1558598,3450,0
4.568,118.7583,302.51,301.87,10,2,-0.93,53.78420893,116.01,0,685.1558598,3450,0
4.5684,118.7583,302.63,301.86,12.5,3,0.92,53.82255848,116.01,0,685.1980541,3450,0
4.5684,118.7583,302.63,301.86,12.5,3,0.92,53.82255848,116.01,0,685.1980541,3450,0
4.5684,118.7583,302.63,301.86,5,3,0.92,53.82255848,116.01,0,685.1980541,3450,0
4.5684,118.7583,302.63,301.86,5,3,0.92,53.82255848,116.01,0,685.1980541,3450,0
4.572,118.9569,301.86,301.74,8,1,-0.53,47.10796093,116.01,0,692.8530862,3450,0
4.572,118.9569,301.86,301.74,8,1,-0.53,47.10796093,116.01,0,692.8530862,3450,0
4.572,118.9569,301.8,301.74,5,2,0.04,47.10796093,116.01,0,692.8530862,3450,0
4.572,118.9569,301.8,301.74,5,2,0.04,47.10796093,116.01,0,692.8530862,3450,0
4.5726,118.7637,301.97,301.86,5,1,-0.61,53.92745295,116.01,0,685.8305432,3450,0
4.5726,118.7637,301.97,301.86,5,1,-0.61,53.92745295,116.01,0,685.8305432,3450,0
4.5726,118.7637,302.63,301.86,4,3,0.92,53.92745295,116.01,0,685.8305432,3450,0
4.5726,118.7637,302.63,301.86,4,3,0.92,53.92745295,116.01,0,685.8305432,3450,0
4.5726,118.7637,302.63,301.86,10,3,0.92,53.92745295,116.01,0,685.8305432,3450,0
4.5726,118.7637,302.63,301.86,10,3,0.92,53.92745295,116.01,0,685.8305432,3450,0
4.5726,118.7637,301.97,301.86,10,1,-0.61,53.92745295,116.01,0,685.8305432,3450,0
4.5726,118.7637,301.97,301.86,10,1,-0.61,53.92745295,116.01,0,685.8305432,3450,0
4.5735,118.7584,302.49,301.86,5,2,0.78,54.30677334,116.01,0,685.7395604,3450,0
4.5735,118.7584,302.49,301.86,5,2,0.78,54.30677334,116.01,0,685.7395604,3450,0
4.5735,118.7584,302.49,301.86,10,2,0.78,54.30677334,116.01,0,685.7395604,3450,0
4.5735,118.7584,302.49,301.86,10,2,0.78,54.30677334,116.01,0,685.7395604,3450,0
4.5735,118.7584,302.57,301.86,5,1,0.98,54.30677334,116.01,0,685.7395604,3450,0
4.5735,118.7584,302.57,301.86,5,1,0.98,54.30677334,116.01,0,685.7395604,3450,0
4.5735,118.7584,302.57,301.86,10,1,0.98,54.30677334,116.01,0,685.7395604,3450,0
4.5735,118.7584,302.57,301.86,10,1,0.98,54.30677334,116.01,0,685.7395604,3450,0
4.5772,118.9472,301.86,301.74,10,1,-0.1,47.81248231,116.01,0,693.0262848,3450,0
4.5772,118.9472,301.86,301.74,10,1,-0.1,47.81248231,116.01,0,693.0262848,3450,0
4.5772,118.9472,302.36,301.74,5,3,-0.72,47.81248231,116.01,0,693.0262848,3450,0
4.5772,118.9472,302.36,301.74,5,3,-0.72,47.81248231,116.01,0,693.0262848,3450,0
4.5772,118.9472,301.86,301.74,9,1,1.08,47.81248231,116.01,0,693.0262848,3450,0
4.5772,118.9472,301.86,301.74,9,1,1.08,47.81248231,116.01,0,693.0262848,3450,0
4.5772,118.9472,301.8,301.74,8.5,2,-0.25,47.81248231,116.01,0,693.0262848,3450,0
4.5772,118.9472,301.8,301.74,8.5,2,-0.25,47.81248231,116.01,0,693.0262848,3450,0
4.5823,118.9146,301.87,301.75,10,1,-0.56,48.97684146,116.01,0,692.3286289,3450,0
4.5823,118.9146,301.87,301.75,10,1,-0.56,48.97684146,116.01,0,692.3286289,3450,0
4.5823,118.9146,301.81,301.75,10,2,-0.03,48.97684146,116.01,0,692.3286289,3450,0
4.5823,118.9146,301.81,301.75,10,2,-0.03,48.97684146,116.01,0,692.3286289,3450,0
4.5854,118.7859,301.99,301.83,10,1,-0.22,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,301.99,301.83,10,1,-0.22,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.49,301.83,5,2,-1.2,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.49,301.83,5,2,-1.2,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.39,301.82,5,2,1.36,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.39,301.82,5,2,1.36,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.39,301.82,10,2,1.36,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.39,301.82,10,2,1.36,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.39,301.82,5,2,0.52,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.39,301.82,5,2,0.52,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.39,301.82,10,2,0.52,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.39,301.82,10,2,0.52,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.48,301.82,5,3,1.1,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.48,301.82,5,3,1.1,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.48,301.82,10,3,1.1,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.48,301.82,10,3,1.1,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,301.99,301.83,5,1,-0.22,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,301.99,301.83,5,1,-0.22,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.49,301.83,10,2,-1.2,54.02337929,116.01,0,687.9628205,3450,0
4.5854,118.7859,302.49,301.83,10,2,-1.2,54.02337929,116.01,0,687.9628205,3450,0
4.5872,118.9455,301.83,301.74,7,2,-0.13,48.93958445,116.01,0,694.0063249,3450,0
4.5872,118.9455,301.83,301.74,7,2,-0.13,48.93958445,116.01,0,694.0063249,3450,0
4.5872,118.9455,301.83,301.74,5,2,-0.01,48.93958445,116.01,0,694.0063249,3450,0
4.5872,118.9455,301.83,301.74,5,2,-0.01,48.93958445,116.01,0,694.0063249,3450,0
4.5896,118.8686,301.86,301.77,10,2,-0.01,51.03345795,116.01,0,691.3869703,3450,0
4.5896,118.8686,301.86,301.77,10,2,-0.01,51.03345795,116.01,0,691.3869703,3450,0
4.5902,118.8645,301.86,301.77,5,2,-0.01,51.23265635,116.01,0,691.2995431,3450,0
4.5902,118.8645,301.86,301.77,5,2,-0.01,51.23265635,116.01,0,691.2995431,3450,0
4.5902,118.8641,300.71,301.77,7.5,2,0.23,51.24606606,116.01,0,691.2848864,3450,0
4.5902,118.8641,300.71,301.77,7.5,2,0.23,51.24606606,116.01,0,691.2848864,3450,0
4.5902,118.8641,300.71,301.77,12,2,0.23,51.24606606,116.01,0,691.2848864,3450,0
4.5902,118.8641,300.71,301.77,12,2,0.23,51.24606606,116.01,0,691.2848864,3450,0
4.5902,118.8641,301.87,301.77,7.5,1,0.96,51.24606606,116.01,0,691.2848864,3450,0
4.5902,118.8641,301.87,301.77,7.5,1,0.96,51.24606606,116.01,0,691.2848864,3450,0
4.5915,118.862,302.47,301.77,7.5,2,0.3,51.45463153,116.01,0,691.3444246,3450,0
4.5915,118.862,302.47,301.77,7.5,2,0.3,51.45463153,116.01,0,691.3444246,3450,0
4.5915,118.862,300.74,301.77,8,2,1.04,51.45463153,116.01,0,691.3444246,3450,0
4.5915,118.862,300.74,301.77,8,2,1.04,51.45463153,116.01,0,691.3444246,3450,0
4.5932,118.861,301.86,301.79,10,2,-0.52,51.66854143,116.01,0,691.4862761,3450,0
4.5932,118.861,301.86,301.79,10,2,-0.52,51.66854143,116.01,0,691.4862761,3450,0
4.5981,118.8619,300.74,301.77,5,2,1.04,52.15711135,116.01,0,692.0335362,3450,0
4.5981,118.8619,300.74,301.77,5,2,1.04,52.15711135,116.01,0,692.0335362,3450,0
4.5981,118.8619,300.74,301.77,9.6,2,1.04,52.15711135,116.01,0,692.0335362,3450,0
4.5981,118.8619,300.74,301.77,9.6,2,1.04,52.15711135,116.01,0,692.0335362,3450,0
4.5981,118.8619,302.09,301.77,5,1,0.57,52.15711135,116.01,0,692.0335362,3450,0
4.5981,118.8619,302.09,301.77,5,1,0.57,52.15711135,116.01,0,692.0335362,3450,0
4.5981,118.8619,302.09,301.77,10,1,0.57,52.15711135,116.01,0,692.0335362,3450,0
4.5981,118.8619,302.09,301.77,10,1,0.57,52.15711135,116.01,0,692.0335362,3450,0
4.6283,118.8352,302.58,301.84,10,3,-0.63,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.58,301.84,10,3,-0.63,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,300.76,301.83,5,1,0.26,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,300.76,301.83,5,1,0.26,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.51,301.83,8.9,3,0.84,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.51,301.83,8.9,3,0.84,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.43,301.83,10,2,0.46,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.43,301.83,10,2,0.46,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.43,301.83,5,2,0.46,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.43,301.83,5,2,0.46,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.43,301.83,10,2,0.87,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.43,301.83,10,2,0.87,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.43,301.83,5,2,0.87,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.43,301.83,5,2,0.87,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,301.85,301.83,8,2,-0.4,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,301.85,301.83,8,2,-0.4,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.06,301.84,10,1,-0.35,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.06,301.84,10,1,-0.35,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.06,301.84,5,1,-0.35,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.06,301.84,5,1,-0.35,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.58,301.84,5,3,-0.63,56.28157782,116.01,0,694.2385556,3450,0
4.6283,118.8352,302.58,301.84,5,3,-0.63,56.28157782,116.01,0,694.2385556,3450,0
4.6322,118.7966,301.97,301.86,10,2,-0.33,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,301.97,301.86,10,2,-0.33,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,300.8,301.86,10,1,0.23,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,300.8,301.86,10,1,0.23,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,300.8,301.86,5,1,0.23,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,300.8,301.86,5,1,0.23,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,302.4,301.86,10,2,0.01,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,302.4,301.86,10,2,0.01,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,302.4,301.86,5,2,0.01,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,302.4,301.86,5,2,0.01,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,302.58,301.86,10,2,-0.38,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,302.58,301.86,10,2,-0.38,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,302.4,301.86,5,2,1.35,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,302.4,301.86,5,2,1.35,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,302.58,301.86,5,2,-0.38,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,302.58,301.86,5,2,-0.38,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,302.4,301.86,10,2,1.35,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,302.4,301.86,10,2,1.35,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,301.97,301.86,5,2,-0.33,58.24404521,116.01,0,693.2731002,3450,0
4.6322,118.7966,301.97,301.86,5,2,-0.33,58.24404521,116.01,0,693.2731002,3450,0
4.6386,118.7174,301.96,302.03,5,2,-0.56,62.84919065,116.01,0,691.2025637,3450,0
4.6386,118.7174,301.96,302.03,5,2,-0.56,62.84919065,116.01,0,691.2025637,3450,0
4.6386,118.7174,301.96,302.03,10,2,-0.56,62.84919065,116.01,0,691.2025637,3450,0
4.6386,118.7174,301.96,302.03,10,2,-0.56,62.84919065,116.01,0,691.2025637,3450,0
4.6464,118.8326,302.61,301.83,5,3,0.74,58.27677759,116.01,0,696.0493545,3450,0
4.6464,118.8326,302.61,301.83,5,3,0.74,58.27677759,116.01,0,696.0493545,3450,0
4.6464,118.8326,302.61,301.83,10,3,0.74,58.27677759,116.01,0,696.0493545,3450,0
4.6464,118.8326,302.61,301.83,10,3,0.74,58.27677759,116.01,0,696.0493545,3450,0
4.6471,118.8039,302.62,301.86,3,1,0.01,59.46298155,116.01,0,695.1014214,3450,0
4.6471,118.8039,302.62,301.86,3,1,0.01,59.46298155,116.01,0,695.1014214,3450,0
4.6471,118.8039,302.62,301.86,10,1,0.01,59.46298155,116.01,0,695.1014214,3450,0
4.6471,118.8039,302.62,301.86,10,1,0.01,59.46298155,116.01,0,695.1014214,3450,0
4.6526,118.6647,302.74,302.12,10,2,-1.95,67.280973,116.01,0,690.9176839,3450,0
4.6526,118.6647,302.74,302.12,10,2,-1.95,67.280973,116.01,0,690.9176839,3450,0
4.6526,118.6647,302.64,302.11,10,2,-0.16,67.280973,116.01,0,690.9176839,3450,0
4.6526,118.6647,302.64,302.11,10,2,-0.16,67.280973,116.01,0,690.9176839,3450,0
4.6526,118.6647,302.73,302.11,5,3,1.01,67.280973,116.01,0,690.9176839,3450,0
4.6526,118.6647,302.73,302.11,5,3,1.01,67.280973,116.01,0,690.9176839,3450,0
4.6526,118.6647,302.73,302.11,10,3,1.01,67.280973,116.01,0,690.9176839,3450,0
4.6526,118.6647,302.73,302.11,10,3,1.01,67.280973,116.01,0,690.9176839,3450,0
4.6526,118.6647,302.17,302.12,5,1,-0.25,67.280973,116.01,0,690.9176839,3450,0
4.6526,118.6647,302.17,302.12,5,1,-0.25,67.280973,116.01,0,690.9176839,3450,0
4.6526,118.6647,302.17,302.12,10,1,-0.25,67.280973,116.01,0,690.9176839,3450,0
4.6526,118.6647,302.17,302.12,10,1,-0.25,67.280973,116.01,0,690.9176839,3450,0
4.6526,118.6647,302.74,302.12,5,2,-1.95,67.280973,116.01,0,690.9176839,3450,0
4.6526,118.6647,302.74,302.12,5,2,-1.95,67.280973,116.01,0,690.9176839,3450,0
4.6526,118.6647,302.64,302.11,5,2,-0.16,67.280973,116.01,0,690.9176839,3450,0
4.6526,118.6647,302.64,302.11,5,2,-0.16,67.280973,116.01,0,690.9176839,3450,0
4.7112,103.925,302.34,301.76,5,2,0.91,69.03291735,80.65,0,1579.038668,3450,0
4.7112,103.925,302.34,301.76,5,2,0.91,69.03291735,80.65,0,1579.038668,3450,0
4.7112,103.925,302.51,301.76,6,2,-0.19,69.03291735,80.65,0,1579.038668,3450,0
4.7112,103.925,302.51,301.76,6,2,-0.19,69.03291735,80.65,0,1579.038668,3450,0
4.8005,103.676,302.14,301.78,4,2,1.05,70.56263011,80.65,0,1608.260507,3450,0
4.8005,103.676,302.14,301.78,4,2,1.05,70.56263011,80.65,0,1608.260507,3450,0
4.8005,103.676,302.22,301.78,5,2,0.68,70.56263011,80.65,0,1608.260507,3450,0
4.8005,103.676,302.22,301.78,5,2,0.68,70.56263011,80.65,0,1608.260507,3450,0
4.8005,103.676,302.27,301.78,7,2,-0.02,70.56263011,80.65,0,1608.260507,3450,0
4.8005,103.676,302.27,301.78,7,2,-0.02,70.56263011,80.65,0,1608.260507,3450,0
4.8076,103.6784,302.27,301.78,4,2,-0.02,71.37169885,80.65,0,1608.346644,3450,0
4.8076,103.6784,302.27,301.78,4,2,-0.02,71.37169885,80.65,0,1608.346644,3450,0
4.8076,103.6784,302.14,301.78,5,2,1.05,71.37169885,80.65,0,1608.346644,3450,0
4.8076,103.6784,302.14,301.78,5,2,1.05,71.37169885,80.65,0,1608.346644,3450,0
4.8188,103.6763,302.27,301.78,6,2,-0.02,72.59339036,80.65,0,1609.076332,3450,0
4.8188,103.6763,302.27,301.78,6,2,-0.02,72.59339036,80.65,0,1609.076332,3450,0
4.8188,103.6763,302.14,301.78,6,2,1.05,72.59339036,80.65,0,1609.076332,3450,0
4.8188,103.6763,302.14,301.78,6,2,1.05,72.59339036,80.65,0,1609.076332,3450,0
4.8195,103.6875,302.27,301.78,10,2,-0.02,72.78181556,80.65,0,1607.980508,3450,0
4.8195,103.6875,302.27,301.78,10,2,-0.02,72.78181556,80.65,0,1607.980508,3450,0
4.8195,103.6875,302.14,301.78,10,2,1.05,72.78181556,80.65,0,1607.980508,3450,0
4.8195,103.6875,302.14,301.78,10,2,1.05,72.78181556,80.65,0,1607.980508,3450,0
4.82,103.6842,302.22,301.78,4.8,2,0.68,72.80232969,80.65,0,1608.336074,3450,0
4.82,103.6842,302.22,301.78,4.8,2,0.68,72.80232969,80.65,0,1608.336074,3450,0
